customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,ServiceCount,InternetScore,AvgServiceUsageScore,Churn
8292-ITGYJ,Female,0,Yes,Yes,45,1,Yes,No,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),24.65,1138.8,1,0,3.560783201030653,No
6870-ZWMNX,Male,0,Yes,No,70,1,Yes,DSL,0,1,1,1,1,0,Two year,No,Credit card (automatic),76.1,5264.25,5,20,15.815472138392597,No
0621-CXBKL,Female,0,No,No,53,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,18.7,1005.7,1,0,5.6582740999293195,No
5268-DSMNQ,Female,1,Yes,No,62,1,Yes,Fiber optic,0,1,1,0,1,0,One year,Yes,Credit card (automatic),97.95,5936.55,4,40,26.533101617876625,No
5334-JLAXU,Female,0,Yes,No,60,1,Yes,Fiber optic,1,1,0,0,0,1,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,4,40,29.487569818058716,No
4086-YQSNZ,Female,1,Yes,No,3,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,80.4,224.05,2,40,14.105728377579016,Yes
6242-MBHPK,Female,1,Yes,No,23,1,No,Fiber optic,1,0,0,0,1,1,Month-to-month,Yes,Electronic check,95.1,2326.05,4,40,20.410032344834022,No
5868-CZJDR,Male,0,No,Yes,1,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,Yes,Mailed check,31.35,31.35,1,20,11.559875122828327,Yes
9359-UGBTK,Female,0,No,No,67,1,No,DSL,1,0,1,1,0,1,One year,Yes,Bank transfer (automatic),72.35,4991.5,5,20,23.305763001705706,No
0135-NMXAP,Female,0,No,No,12,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,3,40,17.693837947550207,Yes
4782-OSFXZ,Female,1,Yes,No,71,1,Yes,DSL,1,1,1,1,0,1,Two year,Yes,Bank transfer (automatic),82.7,5831.2,6,20,24.72837101278522,No
6479-OAUSD,Male,0,No,No,25,1,No,No,0,0,0,0,0,0,One year,No,Credit card (automatic),19.9,510.8,1,0,0.0,No
7129-ACFOG,Female,0,No,No,5,1,Yes,DSL,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,53.8,283.95,2,20,12.74793443085982,No
4189-NAKJS,Male,0,No,No,26,1,Yes,DSL,0,0,0,0,0,0,One year,Yes,Credit card (automatic),51.55,1295.4,1,20,13.331123416650403,No
5562-BETPV,Male,0,Yes,Yes,1,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,19.65,19.65,1,0,0.8619540807598027,No
1282-IHQAC,Male,1,No,No,70,0,No phone service,DSL,0,1,1,0,1,0,One year,Yes,Credit card (automatic),44.05,3011.65,3,20,14.629946102017648,No
9127-FHJBZ,Male,0,Yes,Yes,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,Yes,Electronic check,114.0,8093.15,7,40,40.41073474677,No
6270-OMFIW,Male,0,Yes,No,60,1,No,Fiber optic,0,1,0,0,1,1,One year,Yes,Electronic check,94.4,5610.25,4,40,28.06907937327076,Yes
1641-RQDAY,Female,1,Yes,Yes,32,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,100.4,3217.65,4,40,24.673691112060524,No
0107-WESLM,Male,0,No,No,1,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,,19.85,1,0,,Yes
6994-ORCWG,Female,0,No,No,14,1,Yes,DSL,0,1,0,0,0,0,One year,Yes,Mailed check,54.25,773.2,2,20,16.685475998972844,No
1346-UFHAX,Female,0,No,No,13,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,2,40,,No
3992-YWPKO,Female,0,No,No,6,1,Yes,Fiber optic,0,1,1,1,1,1,Month-to-month,Yes,Credit card (automatic),109.9,669.45,6,40,30.885406100326065,Yes
2933-XEUJM,Female,0,No,No,46,1,Yes,DSL,1,0,1,0,1,1,Two year,No,Mailed check,79.2,3593.8,5,20,20.098298280472452,No
0125-LZQXK,Male,0,No,No,15,1,No,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,101.35,1553.95,5,40,25.566572954065418,Yes
5461-QKNTN,Male,1,Yes,No,43,1,Yes,Fiber optic,0,1,0,1,1,0,Month-to-month,Yes,Electronic check,94.3,3953.15,4,40,23.7332082247311,No
4835-YSJMR,Male,0,No,No,39,1,No,DSL,0,0,0,1,0,0,Two year,Yes,Bank transfer (automatic),49.8,1971.15,2,20,12.096609172233812,No
8399-YNDCH,Male,1,No,No,21,1,No,DSL,0,0,1,0,1,0,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,3,20,6.028613591436786,Yes
3164-YAXFY,Male,0,No,No,57,0,No phone service,DSL,1,0,1,0,1,1,Month-to-month,Yes,Electronic check,,3196,4,20,,No
0887-WBJVH,Female,0,Yes,No,53,1,No,Fiber optic,0,0,0,1,1,1,One year,Yes,Electronic check,93.45,4872.2,4,40,22.471707122643245,No
4660-IRIBM,Male,0,Yes,Yes,18,1,No,Fiber optic,1,0,1,0,1,0,Month-to-month,Yes,Mailed check,87.9,1500.5,4,40,24.97587974295658,No
5673-FSSMF,Female,0,No,No,1,1,Yes,DSL,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,60.15,60.15,2,20,9.641012413746106,Yes
7670-ZBPOQ,Female,0,Yes,No,58,1,Yes,DSL,1,0,0,1,0,0,One year,Yes,Bank transfer (automatic),61.05,3478.75,3,20,11.143652707336313,No
8089-UZWLX,Female,1,No,No,71,1,Yes,Fiber optic,0,0,1,0,1,1,Two year,No,Bank transfer (automatic),104.05,7413.55,4,40,24.5132555587291,No
0080-OROZO,Female,0,No,No,35,1,No,Fiber optic,0,0,1,1,1,1,One year,Yes,Electronic check,99.25,3532,5,40,30.05840767358482,No
3916-NRPAP,Male,0,No,No,3,1,No,Fiber optic,0,0,1,0,0,1,Month-to-month,No,Credit card (automatic),85.7,256.75,3,40,26.444806391831055,No
6807-SIWJI,Male,0,No,No,38,1,Yes,Fiber optic,1,1,0,0,1,1,One year,Yes,Electronic check,104.85,3887.25,5,40,28.32090444192982,No
8221-HVAYI,Male,0,Yes,Yes,35,1,Yes,DSL,1,1,1,1,0,0,Two year,Yes,Credit card (automatic),69.15,2490.15,5,20,14.867193397715548,No
1579-KLYDT,Male,0,No,No,7,1,Yes,Fiber optic,0,0,1,0,1,0,Month-to-month,Yes,Electronic check,90.45,593.45,3,40,22.597422030208474,Yes
5232-NXPAY,Female,0,No,No,47,1,No,DSL,0,0,1,1,1,1,Two year,No,Mailed check,74.45,3510.3,5,20,14.92597685741728,No
8967-SZQAS,Female,0,No,No,14,1,No,DSL,0,1,0,0,0,0,Month-to-month,No,Electronic check,50.45,765.45,2,20,5.1837368415055645,No
4468-KAZHE,Female,1,Yes,No,20,1,No,DSL,0,1,0,0,0,1,Month-to-month,Yes,Electronic check,60.0,1259.35,3,20,14.992813116934954,No
0455-ENTCR,Male,0,Yes,No,66,1,Yes,DSL,1,1,0,1,1,1,Two year,No,Electronic check,85.25,5538.35,6,20,23.27254062401039,No
8944-AILEF,Male,0,Yes,No,15,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),19.45,340.85,1,0,1.7444080525615613,No
5542-NKVRU,Female,0,No,No,42,1,No,No,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),20.75,844.45,1,0,9.969401344510766,No
7126-RBHSD,Female,0,Yes,No,17,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,No,Electronic check,78.9,1348.95,2,40,21.238429097123113,No
5370-IIVVL,Male,0,No,No,37,1,Yes,Fiber optic,0,1,0,1,1,1,One year,Yes,Credit card (automatic),104.5,3778,5,40,30.249888440575646,No
6789-HJBWG,Female,0,No,No,12,1,No,DSL,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,49.4,611.65,2,20,8.55647212259704,No
3927-NLNRY,Male,0,Yes,No,53,1,No,Fiber optic,0,1,0,0,1,1,One year,Yes,Bank transfer (automatic),94.25,4867.95,4,40,25.737467611367816,Yes
9087-EYCPR,Female,0,No,No,60,1,Yes,No,0,0,0,0,0,0,Two year,No,Mailed check,25.0,1505.05,1,0,0.909862804220543,No
6791-YBNAK,Male,0,Yes,Yes,18,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),25.55,467.85,0,20,2.4870445003782082,No
6358-LYNGM,Male,0,No,No,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,74.9,74.9,1,40,12.85836144742431,Yes
6077-BDPXA,Female,0,No,No,3,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,70.15,194.2,1,40,14.535472573701975,No
0013-MHZWF,Female,0,No,Yes,9,1,No,DSL,0,0,0,1,1,1,Month-to-month,Yes,Credit card (automatic),69.4,571.45,4,20,13.507557889040637,No
5494-HECPR,Female,0,No,No,1,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,80.25,80.25,2,40,17.719896541837954,Yes
8268-YDIXR,Male,0,Yes,No,56,1,Yes,Fiber optic,1,1,1,0,0,0,One year,Yes,Electronic check,93.15,5253.95,4,40,,No
9824-BEMCV,Male,0,Yes,Yes,17,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.0,1149.65,1,40,15.907289018734906,Yes
1373-ORVIZ,Female,0,Yes,Yes,11,1,Yes,DSL,0,0,0,1,0,1,Month-to-month,Yes,Electronic check,66.35,740.8,3,20,12.723624732515326,Yes
4291-SHSBH,Male,0,No,No,7,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.55,521.35,1,40,16.73263641577821,No
6980-IMXXE,Female,0,Yes,Yes,69,1,No,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),20.2,1412.65,1,0,0.0,No
9866-QEVEE,Male,0,No,No,19,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),86.0,1532.45,2,40,20.233414004571532,Yes
9897-KXHCM,Female,0,Yes,Yes,3,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,80.3,250.05,2,40,22.585821565354074,Yes
0040-HALCW,Male,0,Yes,Yes,54,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.4,1090.6,1,0,7.651480974804633,No
0784-GTUUK,Male,0,Yes,No,62,1,Yes,No,0,0,0,0,0,0,One year,Yes,Credit card (automatic),23.75,1446.8,1,0,10.27499945882082,No
7979-CORPM,Male,0,No,No,24,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,3,40,17.535510369287422,Yes
2294-DMMUS,Female,0,Yes,Yes,62,1,Yes,DSL,0,0,0,0,1,1,Month-to-month,Yes,Credit card (automatic),70.45,4300.45,3,20,17.536775298032698,No
0872-JCPIB,Male,0,No,No,17,1,Yes,DSL,1,0,0,0,0,1,Month-to-month,No,Bank transfer (automatic),65.75,1111.2,3,20,15.82109007754,No
3055-MJDSB,Male,0,No,No,9,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,24.6,190.1,0,20,6.989848157774507,No
9091-WTUUY,Male,0,Yes,Yes,64,1,No,DSL,1,0,1,1,1,0,Two year,No,Mailed check,69.25,4447.75,5,20,20.231942962334553,No
1618-CFHME,Female,0,No,No,2,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,,143.35,1,40,,Yes
3165-HDOEW,Male,0,Yes,Yes,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,45.85,45.85,1,20,10.358150348900466,Yes
6581-NQCBA,Female,0,Yes,No,16,0,No phone service,DSL,0,0,0,1,1,1,Month-to-month,Yes,Electronic check,49.95,810.2,3,20,16.102209374622777,Yes
7115-IRDHS,Female,0,Yes,No,72,1,Yes,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),24.65,1830.05,1,0,3.810187457068732,No
8496-DMZUK,Male,0,No,No,30,1,Yes,Fiber optic,1,1,1,0,0,0,One year,No,Bank transfer (automatic),90.4,2820.65,4,40,,No
2040-VZIKE,Female,0,Yes,No,49,1,Yes,Fiber optic,1,0,0,0,1,1,Month-to-month,Yes,Mailed check,100.85,4847.35,4,40,25.225666799881655,No
9068-VPWQQ,Male,0,Yes,No,61,1,Yes,DSL,1,0,1,1,0,1,Two year,No,Credit card (automatic),75.35,4729.3,5,20,21.813681656225643,No
0178-SZBHO,Male,0,Yes,Yes,47,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,No,Electronic check,87.2,4017.45,3,40,19.78737114834851,No
0384-RVBPI,Male,0,No,No,20,1,No,DSL,1,0,1,0,0,1,Month-to-month,No,Credit card (automatic),64.4,1398.6,4,20,22.026605929509984,No
1689-MRZQR,Male,0,Yes,Yes,34,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,No,Electronic check,78.3,2564.3,2,40,23.719824025290702,Yes
1299-AURJA,Female,0,Yes,Yes,70,1,Yes,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),24.7,1685.9,1,0,2.7000966206083796,No
4525-VZCZG,Male,0,No,Yes,54,1,No,Fiber optic,1,1,0,1,1,1,One year,Yes,Electronic check,105.85,5826.65,6,40,24.672317171133685,No
1543-LLLFT,Male,1,Yes,No,61,1,Yes,Fiber optic,0,1,1,1,1,0,One year,Yes,Mailed check,98.3,6066.55,5,40,,No
5835-BEQEU,Male,0,No,No,3,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,76.95,228.4,1,40,17.558737794401175,Yes
2788-CJQAQ,Male,0,No,No,13,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,,270.2,1,0,,No
5565-FILXA,Female,1,No,No,16,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,96.15,1529.2,3,40,19.90021647164737,Yes
0319-QZTCO,Female,0,Yes,Yes,3,1,No,DSL,0,1,0,0,1,0,Month-to-month,Yes,Credit card (automatic),58.7,168.6,3,20,17.36790623175436,No
2120-SMPEX,Male,0,No,No,25,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,20.15,536.35,1,0,3.985898397882469,No
0096-FCPUF,Male,0,No,No,30,1,Yes,DSL,1,0,0,0,0,1,Month-to-month,Yes,Mailed check,64.5,1888.45,3,20,16.302007866443766,No
0668-OGMHD,Female,0,Yes,No,21,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,No,Electronic check,28.5,629.35,1,20,12.903747931700668,No
5552-ZNFSJ,Male,0,No,No,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,45.3,45.3,1,20,,Yes
2223-KAGMX,Female,0,No,No,15,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),19.4,289.3,1,0,9.835938521127922,Yes
6507-ZJSUR,Male,1,Yes,No,23,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,90.45,2117.25,3,40,26.15117423650744,No
9408-HRXRK,Female,0,Yes,Yes,45,1,Yes,Fiber optic,1,1,0,0,1,1,Month-to-month,Yes,Electronic check,105.15,4730.9,5,40,27.536504784231862,No
5593-SUAOO,Female,0,Yes,Yes,24,1,Yes,Fiber optic,0,1,1,0,0,0,One year,No,Bank transfer (automatic),83.15,2033.05,3,40,24.007143687396553,No
7321-PKUYW,Female,0,No,No,11,1,Yes,Fiber optic,0,0,0,1,1,0,Month-to-month,No,Electronic check,,987.95,3,40,,Yes
2833-SLKDQ,Male,0,No,No,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Mailed check,45.05,45.05,1,20,8.576768744858178,Yes
6766-HFKLA,Female,0,Yes,No,56,1,Yes,Fiber optic,0,0,1,1,1,1,Two year,No,Bank transfer (automatic),103.2,5744.35,5,40,25.114489016273538,No
7595-EUIVN,Female,0,No,No,1,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,No,Electronic check,75.8,75.8,2,40,15.697218748411704,Yes
7617-EYGLW,Male,0,No,No,1,1,No,No,0,0,0,0,0,0,Month-to-month,No,Electronic check,19.45,19.45,1,0,0.0,No
2026-TGDHM,Female,0,No,No,7,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,79.3,523.15,2,40,10.111786781268712,Yes
9220-ZNKJI,Female,1,Yes,No,55,1,No,Fiber optic,0,0,1,1,1,0,Two year,No,Credit card (automatic),88.8,4805.3,4,40,25.214238629772336,No
4030-VPZBD,Female,0,No,No,2,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,Yes,Electronic check,30.9,59.05,1,20,5.858222158552448,Yes
2226-ICFDO,Female,0,Yes,Yes,72,1,Yes,DSL,1,0,1,1,1,1,Two year,Yes,Credit card (automatic),85.9,6110.75,6,20,22.29569254601361,No
0723-VSOBE,Female,1,No,No,45,0,No phone service,DSL,0,0,0,0,0,1,One year,No,Electronic check,34.2,1596.6,1,20,9.667299124254813,No
5529-GIBVH,Female,0,No,No,47,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,20.15,1046.2,1,0,12.087471803862082,No
4187-CINZD,Female,1,No,No,46,1,No,Fiber optic,0,1,0,0,1,1,One year,No,Credit card (automatic),95.25,4424.2,4,40,22.294946763124983,Yes
9992-UJOEL,Male,0,No,No,2,1,No,DSL,0,1,0,0,0,0,Month-to-month,Yes,Mailed check,50.3,92.75,2,20,12.999933256034424,No
4741-WWJQZ,Female,0,Yes,No,2,1,No,Fiber optic,1,0,0,1,0,0,Month-to-month,Yes,Electronic check,80.15,194.55,3,40,18.937098497643785,No
6625-UTXEW,Female,0,Yes,No,12,1,No,DSL,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,51.25,612.1,2,20,12.933123394413697,No
6818-WOBHJ,Female,1,Yes,No,68,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,3,40,20.300511723953317,Yes
6244-BESBM,Male,0,Yes,Yes,69,1,No,Fiber optic,0,0,0,1,1,1,Two year,Yes,Credit card (automatic),95.2,6671.7,4,40,32.74034354020493,No
1004-NOZNR,Male,1,No,Yes,56,1,No,Fiber optic,1,0,0,0,1,1,One year,No,Credit card (automatic),94.8,5264.3,4,40,30.837854627257734,No
1251-STYSZ,Female,1,No,No,4,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,80.25,303.7,2,40,13.112138493418772,No
2612-PHGOX,Male,0,Yes,No,64,1,Yes,DSL,0,1,1,1,1,0,Two year,Yes,Bank transfer (automatic),76.1,4818.8,5,20,16.042412856295897,No
2408-TZMJL,Male,0,Yes,No,59,1,Yes,Fiber optic,1,1,1,0,1,1,One year,Yes,Electronic check,110.15,6448.05,6,40,29.478834994753957,Yes
8480-PPONV,Male,0,Yes,Yes,62,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,No,Bank transfer (automatic),115.55,7159.05,7,40,29.22872322485722,No
8780-IHCRN,Male,0,Yes,Yes,63,1,Yes,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),24.65,1574.5,1,0,1.0959230415550234,No
4598-ZADCK,Female,0,No,No,53,0,No phone service,DSL,1,1,1,1,1,0,One year,Yes,Electronic check,53.6,2879.2,5,20,17.429789354911758,No
1257-SXUXQ,Male,0,Yes,Yes,5,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.45,86.05,1,0,1.2062224926254015,No
9681-KYGYB,Male,1,Yes,No,49,1,Yes,Fiber optic,1,1,1,0,0,0,Month-to-month,Yes,Electronic check,88.2,4159.45,4,40,24.59081466035955,No
7182-OVLBJ,Female,0,Yes,Yes,62,1,Yes,Fiber optic,1,0,0,0,1,1,Two year,Yes,Bank transfer (automatic),101.15,6638.35,4,40,26.551964399945664,No
5095-ETBRJ,Female,0,Yes,No,55,1,No,DSL,1,1,0,1,0,0,Two year,No,Mailed check,56.8,3112.05,4,20,16.29907281446728,No
7005-CYUIL,Female,1,Yes,No,71,1,No,Fiber optic,1,1,1,1,1,0,Two year,Yes,Electronic check,99.4,7168.25,6,40,33.667567263824495,No
4821-WQOYN,Female,0,Yes,Yes,72,1,No,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),20.1,1326.25,1,0,4.0850098592636686,No
4730-AWNAU,Male,0,Yes,Yes,36,0,No phone service,DSL,1,0,1,1,1,1,One year,No,Credit card (automatic),60.7,2234.55,5,20,16.465547040984863,No
3452-FLHYD,Male,0,Yes,No,25,1,No,No,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),20.95,495.15,1,0,1.201357975757661,No
2388-LAESQ,Female,1,Yes,No,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),114.85,8317.95,7,40,29.525115349800867,No
9531-NSBMR,Female,0,No,No,36,1,No,No,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),19.25,679.8,1,0,0.0,No
6260-ONULR,Male,0,No,No,1,1,No,DSL,0,0,0,0,1,1,Month-to-month,Yes,Mailed check,62.8,62.8,3,20,19.612757429410898,No
4389-UEFCZ,Female,0,Yes,No,72,1,Yes,Fiber optic,1,0,1,0,1,1,Two year,Yes,Electronic check,105.5,7544,5,40,20.447773429015637,No
8711-LOBKY,Male,0,Yes,Yes,59,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,19.85,1188.25,1,0,1.8467838279914497,No
9134-CEQMF,Male,1,Yes,No,7,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,89.5,676.7,3,40,25.20014178600772,Yes
8985-OOPOS,Female,0,No,No,1,1,No,DSL,0,0,1,1,1,1,One year,No,Credit card (automatic),74.1,74.1,5,20,22.673820093268482,No
8800-ZKRFW,Female,0,Yes,Yes,30,1,Yes,Fiber optic,0,1,1,1,1,1,Month-to-month,Yes,Electronic check,107.5,3242.5,6,40,28.349407295289218,No
2616-FLVQC,Male,0,No,No,64,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,19.55,1240.15,1,0,5.373420293008621,No
9968-FFVVH,Male,0,No,No,63,1,Yes,DSL,1,1,1,1,0,0,One year,No,Bank transfer (automatic),68.8,4111.35,5,20,22.050457408228784,No
3108-PCCGG,Male,1,Yes,No,72,1,Yes,DSL,1,1,1,0,1,1,Two year,No,Credit card (automatic),84.45,5899.85,6,20,28.444394203594193,No
7993-PYKOF,Male,0,Yes,No,8,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,No,Electronic check,75.0,632.95,2,40,20.540666076837553,Yes
8390-FESFV,Female,0,No,No,62,1,Yes,DSL,0,1,1,1,1,1,Two year,No,Bank transfer (automatic),84.5,5193.2,6,20,25.789101575477034,No
3022-BEXHZ,Male,0,Yes,Yes,67,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),111.2,7530.8,6,40,32.5744236271304,No
5027-XWQHA,Male,0,No,No,6,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,44.75,270.95,1,20,18.432355809480082,Yes
6248-TKCQV,Female,0,Yes,Yes,70,1,Yes,DSL,1,0,0,1,1,1,Two year,Yes,Bank transfer (automatic),80.6,5460.2,5,20,9.97696507936438,No
6729-GDNGC,Female,1,No,No,20,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,No,Bank transfer (automatic),,1614.2,2,40,,No
6198-ZFIOJ,Female,0,No,No,5,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,75.6,402.5,1,40,16.46079271701082,No
5989-OMNJE,Female,0,Yes,Yes,24,0,No phone service,DSL,1,1,1,0,1,1,One year,No,Electronic check,57.6,1367.75,5,20,20.103483672511814,No
4566-QVRRW,Female,0,Yes,No,11,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,44.05,483.7,1,20,0.0,Yes
1291-CUOCY,Male,0,Yes,No,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,Yes,Credit card (automatic),110.6,7962.2,6,40,30.33845736684202,No
9795-SHUHB,Female,0,Yes,Yes,66,1,No,DSL,1,1,0,1,0,0,Two year,Yes,Credit card (automatic),58.2,3810.8,4,20,13.762630278699202,No
3230-IUALN,Female,0,Yes,Yes,45,1,No,DSL,1,0,1,1,1,1,Two year,Yes,Mailed check,,3533.6,6,20,,No
0042-RLHYP,Female,0,Yes,Yes,69,1,No,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),19.7,1396.9,1,0,6.508211257284886,No
8519-IMDHU,Male,1,Yes,No,15,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,2,40,18.553804277539736,Yes
4945-RVMTE,Female,0,No,No,28,1,No,DSL,0,0,1,0,1,0,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,3,20,14.060231622568676,No
0201-OAMXR,Female,0,No,No,70,1,Yes,Fiber optic,1,1,1,1,1,1,One year,No,Credit card (automatic),115.55,8127.6,7,40,32.58023617560114,Yes
1866-NXPSP,Female,0,No,No,36,1,No,DSL,1,1,1,1,0,1,One year,Yes,Mailed check,75.55,2680.15,6,20,28.600623073692173,No
3372-KWFBM,Male,1,No,No,16,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,86.6,1281,2,40,16.76935671743221,Yes
7831-QGOXH,Female,0,No,No,18,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,85.2,1553.9,2,40,22.971006902697514,Yes
6393-WRYZE,Female,0,Yes,No,34,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,97.65,3207.55,3,40,17.767186157272647,Yes
3941-XTSKM,Male,0,Yes,Yes,42,0,No phone service,DSL,0,1,1,0,0,1,One year,Yes,Credit card (automatic),45.1,2049.05,3,20,7.5062685772805935,No
1661-CZBAU,Male,0,No,No,48,1,Yes,DSL,1,0,0,1,0,1,One year,Yes,Bank transfer (automatic),70.95,3629.2,4,20,21.886695713854845,No
6599-RCLCJ,Male,0,Yes,No,47,1,Yes,Fiber optic,0,1,1,1,1,1,Month-to-month,Yes,Electronic check,109.55,5124.55,6,40,29.166958555977846,Yes
9831-BPFRI,Female,0,Yes,Yes,39,1,Yes,Fiber optic,0,1,1,1,0,0,One year,Yes,Electronic check,89.55,3474.45,4,40,30.460349814834387,Yes
5158-RIVOP,Female,0,Yes,Yes,11,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.9,202.3,1,0,6.7619577096428305,No
9788-YTFGE,Male,0,No,No,7,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.95,147.5,1,0,1.7271669036400916,No
9277-JOOMO,Female,0,No,No,3,1,Yes,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,24.6,86.35,1,0,0.0,No
1907-YLNYW,Male,0,No,No,8,1,No,DSL,1,0,1,0,0,1,Month-to-month,Yes,Electronic check,66.7,579,4,20,17.92609684306528,No
1725-MIMXW,Male,0,No,Yes,1,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.45,19.45,1,0,0.3799275753640732,Yes
8947-YRTDV,Male,0,Yes,Yes,32,1,No,Fiber optic,1,1,1,0,0,1,One year,No,Mailed check,94.8,3131.55,5,40,23.926007441317072,No
